author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
МИЭЛЬ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304691254/;Красногорск;sale;flat;3;17;2;68.0;16500000;; Спасская;1к3;Пенягино;Спасский Мост
Яна Котова;realtor;https://krasnogorsk.cian.ru/sale/flat/305071019/;Красногорск;sale;flat;14;19;2;68.0;16500000;;Речная ;20к2;Митино;Красногорская Ривьера
Елена Сот;realtor;https://krasnogorsk.cian.ru/sale/flat/269412851/;Красногорск;sale;flat;17;20;2;60.0;16700000;;бульвар Красногорский;50;Волоколамская;Павшинская пойма мкрн. 4
ID 12915847;homeowner;https://krasnogorsk.cian.ru/sale/flat/304970891/;Красногорск;sale;flat;1;8;2;41.1;16700000;; Пришвина;15;Опалиха;Опалиха О3
ИНКОМ-Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306660424/;Красногорск;sale;flat;9;25;2;63.0;16990000;;Вокзальная ;17А;Павшино;Красногорские ключи
Роман Тихомиров;realtor;https://krasnogorsk.cian.ru/sale/flat/306845867/;Красногорск;sale;flat;14;25;2;88.4;17100000;;бульвар Красногорский;9;Пенягино;
Александр Глухов;realtor;https://krasnogorsk.cian.ru/sale/flat/307981174/;Красногорск;sale;flat;26;29;2;59.0;17500000;;бульвар Красногорский;23к2;Волоколамская;Спасский Мост
Простор-недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303910563/;Красногорск;sale;flat;10;25;2;91.3;17790000;;бульвар Красногорский;9;Пенягино;
EstateLiga;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303071864/;Красногорск;sale;flat;33;33;1;41.5;18000000;; Липовой Рощи;1к3;Липовая Роща;Sky Sputnik
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305017455/;Красногорск;sale;flat;4;17;2;78.2;17900000;;бульвар Красногорский;14;Пенягино;Павшинская пойма мкрн. 4
Ольга Ханис;realtor;https://krasnogorsk.cian.ru/sale/flat/305467405/;Красногорск;sale;flat;12;19;2;68.0;18000000;; Спасская;1к3;Пенягино;Спасский Мост
CENTURY 21 Milestone;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306603976/;Красногорск;sale;flat;2;23;2;59.0;18000000;;бульвар Красногорский;48;Волоколамская;Павшинская пойма мкрн. 4
Триумфальная Арка;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303006839/;Красногорск;sale;flat;3;28;2;67.0;18000000;; Авангардная;5;Пенягино;ART
ИНКОМ-Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308566273/;Красногорск;sale;flat;23;23;2;77.0;18200000;; Спасская;1к1;Липовая Роща;Спасский Мост
Макромир;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306877501/;Красногорск;sale;flat;10;18;2;77.2;19450000;;бульвар Павшинский;15;Пенягино;
Виктор Гриневский;realtor;https://krasnogorsk.cian.ru/sale/flat/307729153/;Красногорск;sale;flat;21;31;2;89.5;19749000;;бульвар Подмосковный;13;Мякинино;
Альбина Чарухина;realtor;https://krasnogorsk.cian.ru/sale/flat/308125656/;Красногорск;sale;flat;18;30;2;63.0;19900000;;;23;Строгино;Спутник ЖК
ИНКОМ-Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/292247403/;Красногорск;sale;flat;7;17;2;71.4;20000000;;Парковая ;8;Павшино;Парковые Аллеи
Илья Инюткин;realtor;https://krasnogorsk.cian.ru/sale/flat/308487576/;Красногорск;sale;flat;43;44;2;62.5;20000000;; Авангардная;8;Пенягино;ART
Анна Антоненко;realtor;https://krasnogorsk.cian.ru/sale/flat/307783610/;Красногорск;sale;flat;8;25;2;90.7;21500000;;бульвар Красногорский;36;Мякинино;Павшинская пойма мкрн. 4
ИНКОМ-Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306183799/;Красногорск;sale;flat;18;18;2;66.5;22000000;; Видная;3;Митино;Митино парк
Самолет Плюс;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308696884/;Красногорск;sale;flat;16;25;2;83.8;22000000;; Молодежная;2;Пенягино;Молодежный (Красногорск)
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308311513/;Красногорск;sale;flat;20;21;2;101.2;22000000;;бульвар Павшинский;26;Пенягино;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/291631648/;Красногорск;sale;flat;20;21;2;101.2;22300000;;бульвар Павшинский;26;Пенягино;
Владимир Кожухарь;realtor;https://krasnogorsk.cian.ru/sale/flat/308759875/;Красногорск;sale;flat;9;28;2;74.0;23000000;;бульвар Красногорский;25;Волоколамская;Спасский Мост
ИНКОМ-Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306884017/;Красногорск;sale;flat;14;25;2;117.2;23000000;;Ильинское шоссе;18;Павшино;Ильинский парк
Любовь Шабанова;realtor;https://krasnogorsk.cian.ru/sale/flat/308757107/;Красногорск;sale;flat;23;24;2;90.7;25000000;;бульвар Красногорский;36;Мякинино;Павшинская пойма мкрн. 4
BRIGHT ESTATE - загородная недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307990039/;Красногорск;sale;flat;6;8;2;63.5;43000000;; Согласия;19;Строгино;Парк Рублево
ID 105585703;homeowner;https://krasnogorsk.cian.ru/sale/flat/299179953/;Красногорск;sale;flat;7;8;1;42.9;6000000;; Алексеевская;3;Аникеевка;Опалиха Парк
ID 116172905;homeowner;https://krasnogorsk.cian.ru/sale/flat/303807503/;Красногорск;sale;flat;21;25;1;33.3;6000000;;бульвар Космонавтов;12к1;Опалиха;Изумрудные холмы
ДОММОЙ;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303928163/;Красногорск;sale;flat;5;5;1;30.3;6050000;; Георгия Димитрова;4;Красногорская;
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306417666/;Красногорск;sale;flat;1;4;1;32.7;6100000;; Чайковского;10;Павшино;
ID 67806941;homeowner;https://krasnogorsk.cian.ru/sale/flat/308897269/;Красногорск;sale;flat;9;9;1;250.0;6100000;; Школьная;2;Павшино;
ID 98952818;homeowner;https://krasnogorsk.cian.ru/sale/flat/299730532/;Красногорск;sale;flat;1;4;1;32.7;6100000;; Чайковского;10;Павшино;
Елена Борисовна;realtor;https://krasnogorsk.cian.ru/sale/flat/303417618/;Красногорск;sale;flat;3;4;2;44.3;6100000;;Железнодорожная ;4;Павшино;
ID 85571903;homeowner;https://krasnogorsk.cian.ru/sale/flat/293722222/;Красногорск;sale;flat;1;5;1;29.3;6100000;; Карбышева;3;Пенягино;
ID 28716320;homeowner;https://krasnogorsk.cian.ru/sale/flat/306068932/;Красногорск;sale;flat;2;12;1;26.5;6180000;;бульвар Серебряный;1;Опалиха;Серебрица
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306450421/;Красногорск;sale;flat;1;3;1;34.0;6200000;;Осенняя ;16;Опалиха;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308418110/;Красногорск;sale;flat;1;4;1;32.7;6200000;; Чайковского;10;Павшино;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307005672/;Красногорск;sale;flat;1;4;1;32.7;6200000;; Чайковского;10;Павшино;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308710612/;Красногорск;sale;flat;12;27;1;34.8;6200000;;бульвар Космонавтов;12к1;Опалиха;Изумрудные холмы
ID 24152;realtor;https://krasnogorsk.cian.ru/sale/flat/307148920/;Красногорск;sale;flat;1;5;1;30.0;6250000;;Вокзальная ;9;Павшино;
Мост Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307396531/;Красногорск;sale;flat;6;9;1;32.8;6200000;; Карбышева;13;Опалиха;
ID 122568;unknown;https://krasnogorsk.cian.ru/sale/flat/304449264/;Красногорск;sale;flat;1;2;1;32.0;6290000;;Центральная ;63Б;Павшино;
ID 83175317;homeowner;https://krasnogorsk.cian.ru/sale/flat/307320140/;Красногорск;sale;flat;4;5;1;30.7;6200000;; Комсомольская;5;Красногорская;
ID 47459212;homeowner;https://krasnogorsk.cian.ru/sale/flat/291680262/;Красногорск;sale;flat;12;25;1;34.8;6200000;;;к20;Опалиха;Изумрудные Холмы ЖК
ID 119186576;homeowner;https://krasnogorsk.cian.ru/sale/flat/304759710/;Красногорск;sale;flat;9;9;1;30.8;6200000;;Железнодорожная ;7;Павшино;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306786455/;Красногорск;sale;flat;1;5;2;44.0;6300000;;Железнодорожный проезд;7;Павшино;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308561132/;Красногорск;sale;flat;1;5;1;31.0;6300000;;переулок Оптический;6;Павшино;
SV 1212;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/295123288/;Красногорск;sale;flat;21;26;1;30.0;6300000;;бульвар Космонавтов;11;Опалиха;Изумрудные холмы
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308710308/;Красногорск;sale;flat;2;9;1;34.0;6300000;;Лесная ;3;Павшино;
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306672578/;Красногорск;sale;flat;1;5;2;44.0;6300000;;Железнодорожный проезд;7;Павшино;
ID 29432;realtor;https://krasnogorsk.cian.ru/sale/flat/274926786/;Красногорск;sale;flat;4;5;2;42.0;6300000;;Светлая ;4;Опалиха;
ID 45401328;homeowner;https://krasnogorsk.cian.ru/sale/flat/307840834/;Красногорск;sale;flat;3;5;1;29.9;6300000;;Железнодорожная ;23;Красногорская;
ID 100709501;homeowner;https://krasnogorsk.cian.ru/sale/flat/284686243/;Красногорск;sale;flat;1;10;1;32.8;6300000;; Братьев Горожанкиных;4;Красногорская;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305598508/;Красногорск;sale;flat;7;25;1;34.0;6350000;; Игоря Мерлушкина;2;Опалиха;Изумрудные холмы
Анна Крапоткина;realtor;https://krasnogorsk.cian.ru/sale/flat/307943430/;Красногорск;sale;flat;2;9;1;36.4;6350000;; Ленина;47к2;Опалиха;
ID 45619602;unknown;https://krasnogorsk.cian.ru/sale/flat/308461506/;Красногорск;sale;flat;11;27;1;28.2;6399999;;бульвар Космонавтов;12;Опалиха;Изумрудные холмы
Александр  Дмитриев;realtor;https://krasnogorsk.cian.ru/sale/flat/299025078/;Красногорск;sale;flat;15;25;1;32.3;6350000;;бульвар Космонавтов;12;Опалиха;Изумрудные холмы
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308018115/;Красногорск;sale;flat;6;27;1;37.3;6400000;;бульвар Космонавтов;12к1;Опалиха;Изумрудные холмы
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307314871/;Красногорск;sale;flat;5;5;2;43.5;6400000;;Железнодорожный проезд;13;Павшино;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308832117/;Красногорск;sale;flat;2;15;1;33.0;6400000;;Лесная ;3;Павшино;
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308573109/;Красногорск;sale;flat;5;5;2;43.5;6400000;;Железнодорожный проезд;13;Павшино;
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308366787/;Красногорск;sale;flat;7;8;1;49.5;6400000;; Алексеевская;3;Аникеевка;Опалиха Парк
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308366786/;Красногорск;sale;flat;7;8;1;49.5;6400000;; Алексеевская;3;Аникеевка;Опалиха Парк
A2 REALTY;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307399331/;Красногорск;sale;flat;10;25;2;34.49;6400000;;;к1;Павшино;Ильинойс ЖК
Самолет Плюс Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307086406/;Красногорск;sale;flat;15;25;1;30.0;6400000;;бульвар Космонавтов;12к1;Опалиха;Изумрудные холмы
ID 118807302;homeowner;https://krasnogorsk.cian.ru/sale/flat/304376778/;Красногорск;sale;flat;5;5;2;43.5;6400000;;Железнодорожный проезд;13;Павшино;
ID 96039208;homeowner;https://krasnogorsk.cian.ru/sale/flat/299642693/;Красногорск;sale;flat;2;14;1;34.9;6400000;; Карбышева;17к2;Опалиха;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308157358/;Красногорск;sale;flat;17;25;2;35.48;6500000;;;к1;Павшино;Ильинойс ЖК
ID 298142;realtor;https://krasnogorsk.cian.ru/sale/flat/308813048/;Красногорск;sale;flat;12;17;1;38.0;6500000;; Вилора Трифонова;7;Опалиха;
Альтернатива;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303416454/;Красногорск;sale;flat;1;10;1;34.0;6500000;; Братьев Горожанкиных;2;Красногорская;
ID 7331159;realtor;https://krasnogorsk.cian.ru/sale/flat/302550004/;Красногорск;sale;flat;1;4;1;34.5;6500000;;Вокзальная ;4;Павшино;
Любовь Красникова;realtor;https://krasnogorsk.cian.ru/sale/flat/305982723/;Красногорск;sale;flat;7;9;1;37.0;6500000;; Ленина;27;Павшино;
ID 17340485;unknown;https://krasnogorsk.cian.ru/sale/flat/307087992/;Красногорск;sale;flat;3;8;1;35.6;6500000;; Алексеевская;3;Аникеевка;Опалиха Парк
ID 15385501;realtor;https://krasnogorsk.cian.ru/sale/flat/307662692/;Красногорск;sale;flat;3;3;1;37.8;6500000;; Народного Ополчения;34;Павшино;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/303026617/;Красногорск;sale;flat;9;10;1;32.9;6600000;; Ленина;30;Красногорская;
ID 118573277;homeowner;https://krasnogorsk.cian.ru/sale/flat/304140198/;Красногорск;sale;flat;7;9;1;32.8;6640000;; Кирова;30;Пенягино;
Елена Чучмаева;realtor;https://krasnogorsk.cian.ru/sale/flat/308494170/;Красногорск;sale;flat;2;3;1;37.5;6600000;; Ново-Никольская;90;Аникеевка;
ID 45801917;unknown;https://krasnogorsk.cian.ru/sale/flat/307192776/;Красногорск;sale;flat;5;5;1;31.3;6600000;;Пионерская ;9;Павшино;
ID 72410000;unknown;https://krasnogorsk.cian.ru/sale/flat/267056676/;Красногорск;sale;flat;5;12;1;33.6;6600000;;бульвар Серебряный;1;Опалиха;Серебрица
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308899737/;Красногорск;sale;flat;1;4;1;31.6;6690000;; Кирова;5;Павшино;
Ольга Беляева;realtor;https://krasnogorsk.cian.ru/sale/flat/306610070/;Красногорск;sale;flat;8;9;1;32.2;6700000;; Ленина;15;Красногорская;
ID 172570;realtor;https://krasnogorsk.cian.ru/sale/flat/307831411/;Красногорск;sale;flat;16;16;1;38.1;6700000;; Вилора Трифонова;6;Опалиха;
ID 120802709;homeowner;https://krasnogorsk.cian.ru/sale/flat/306313472/;Красногорск;sale;flat;1;5;2;44.0;6700000;;Железнодорожный проезд;7;Павшино;
ID 114306105;homeowner;https://krasnogorsk.cian.ru/sale/flat/301945777/;Красногорск;sale;flat;1;5;2;41.3;6700000;;Железнодорожный проезд;7;Павшино;
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/300982016/;Красногорск;sale;flat;17;26;1;39.0;6800000;; Игоря Мерлушкина;10;Аникеевка;Изумрудные холмы
Анна Кулакова;realtor;https://krasnogorsk.cian.ru/sale/flat/308472855/;Красногорск;sale;flat;2;5;2;41.5;6800000;;переулок Оптический;5;Павшино;
ID 88555040;unknown;https://krasnogorsk.cian.ru/sale/flat/307658166/;Красногорск;sale;flat;22;26;1;36.0;6800000;;бульвар Космонавтов;5;Опалиха;Изумрудные холмы
ID 12981262;homeowner;https://krasnogorsk.cian.ru/sale/flat/308537921/;Красногорск;sale;flat;17;25;1;36.3;6800000;;бульвар Космонавтов;11;Опалиха;Изумрудные холмы
ID 13684422;realtor;https://krasnogorsk.cian.ru/sale/flat/292613662/;Красногорск;sale;flat;16;25;1;41.6;6800000;;Заводская ;18к3;Павшино;мкрн. Южный (Ул. Заводская корп. 31)
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308468058/;Красногорск;sale;flat;1;12;1;37.8;6900000;;бульвар Серебряный;2;Опалиха;Серебрица
ВЫКУП И ТОЧКА;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304870652/;Красногорск;sale;flat;5;5;2;42.8;6900000;;Вокзальная ;19Б;Павшино;
ID 115604584;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306705652/;Красногорск;sale;flat;3;18;1;38.2;6900000;; Вилора Трифонова;3;Опалиха;
Игорь Иванов;realtor;https://krasnogorsk.cian.ru/sale/flat/308832061/;Красногорск;sale;flat;3;5;2;45.2;6950000;;Железнодорожная ;29;Красногорская;
ID 82477;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/304198913/;Красногорск;sale;flat;19;25;1;35.0;6990000;;бульвар Космонавтов;6;Опалиха;Изумрудные холмы
Мария Ширяева;realtor;https://krasnogorsk.cian.ru/sale/flat/294626183/;Красногорск;sale;flat;1;5;2;43.4;6990000;;Железнодорожная ;29а;Красногорская;
ID 62335241;realtor;https://krasnogorsk.cian.ru/sale/flat/303085161/;Красногорск;sale;flat;2;7;1;35.0;6980000;; Дежнева;8;Опалиха;
ID 128072;realtor;https://krasnogorsk.cian.ru/sale/flat/308806285/;Красногорск;sale;flat;23;25;2;35.48;7000000;;;к1;Павшино;Ильинойс ЖК
ID 17340485;unknown;https://krasnogorsk.cian.ru/sale/flat/308887232/;Красногорск;sale;flat;5;8;1;38.5;7000000;; Алексеевская;3;Аникеевка;Опалиха Парк
Лада Глушко;realtor;https://krasnogorsk.cian.ru/sale/flat/307215145/;Красногорск;sale;flat;3;9;1;36.0;7000000;; Ленина;47к3;Опалиха;
Олег Гапонов;realtor;https://krasnogorsk.cian.ru/sale/flat/306266331/;Красногорск;sale;flat;11;16;1;38.0;7000000;мкр. Чернево-2; Вилора Трифонова;4;;
ID 111380320;homeowner;https://krasnogorsk.cian.ru/sale/flat/296455166/;Красногорск;sale;flat;4;16;1;39.7;7000000;; Вилора Трифонова;6;Опалиха;
ID 111621473;homeowner;https://krasnogorsk.cian.ru/sale/flat/304704884/;Красногорск;sale;flat;6;8;1;44.0;7000000;; Алексеевская;3;Аникеевка;Опалиха Парк
ID 45807534;homeowner;https://krasnogorsk.cian.ru/sale/flat/303643416/;Красногорск;sale;flat;3;5;1;40.0;7100000;; Мира;5к1;Опалиха;
ID 673074;homeowner;https://krasnogorsk.cian.ru/sale/flat/305251908/;Красногорск;sale;flat;11;26;1;37.9;7100000;;бульвар Космонавтов;11;Опалиха;Изумрудные холмы
ID 18705620;realtor;https://krasnogorsk.cian.ru/sale/flat/290132996/;Красногорск;sale;flat;6;14;1;38.0;7100000;мкр. Чернево; Карбышева;33к1;;
ID 6880684;homeowner;https://krasnogorsk.cian.ru/sale/flat/302505528/;Красногорск;sale;flat;2;3;1;30.5;7100000;;Заводская ;23;Павшино;
ID 72815114;homeowner;https://krasnogorsk.cian.ru/sale/flat/293850081/;Красногорск;sale;flat;7;9;1;32.0;7100000;; Ленина;5б;Павшино;
ID 106976029;homeowner;https://krasnogorsk.cian.ru/sale/flat/300614135/;Красногорск;sale;flat;8;9;1;31.5;7100000;; Ленина;5б;Павшино;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306570759/;Красногорск;sale;flat;23;24;1;40.1;7200000;; Игоря Мерлушкина;12;Аникеевка;Изумрудные холмы
ИНКОМ-Недвижимость. Аренда;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/301124080/;Красногорск;sale;flat;11;25;1;39.0;7200000;;бульвар Космонавтов;1;Опалиха;Изумрудные холмы
ID 14823;realtor;https://krasnogorsk.cian.ru/sale/flat/307493005/;Красногорск;sale;flat;9;9;1;40.0;7500000;;Ильинское шоссе;2;Павшино;
ID 18408685;unknown;https://krasnogorsk.cian.ru/sale/flat/308411619/;Красногорск;sale;flat;9;28;1;23.0;7500000;; Большая Воскресенская;1;Павшино;Тетрис
ID 101235812;homeowner;https://krasnogorsk.cian.ru/sale/flat/301224394/;Красногорск;sale;flat;24;24;1;41.0;7500000;; Игоря Мерлушкина;10;Опалиха;Изумрудные холмы
ID 75945041;homeowner;https://krasnogorsk.cian.ru/sale/flat/295613346/;Красногорск;sale;flat;8;26;1;36.9;7500000;; Игоря Мерлушкина;2;Опалиха;Изумрудные холмы
ID 87500372;homeowner;https://krasnogorsk.cian.ru/sale/flat/308579688/;Красногорск;sale;flat;3;5;2;43.0;7500000;; Военный Городок Павшино;2;Павшино;
ID 12834756;realtor;https://krasnogorsk.cian.ru/sale/flat/307309655/;Красногорск;sale;flat;9;16;1;38.0;7500000;; Королева;2;Красногорская;
ID 114601352;homeowner;https://krasnogorsk.cian.ru/sale/flat/299975633/;Красногорск;sale;flat;4;24;2;32.5;7500000;;;к1;Павшино;Ильинойс ЖК
ID 64003529;homeowner;https://krasnogorsk.cian.ru/sale/flat/306911269/;Красногорск;sale;flat;12;24;1;34.5;7500000;;Ильинский тупик;1;Красногорская;
ID 35658850;homeowner;https://krasnogorsk.cian.ru/sale/flat/297039691/;Красногорск;sale;flat;11;25;1;37.0;7550000;;бульвар Космонавтов;11;Опалиха;Изумрудные холмы
ID 176795;realtor;https://krasnogorsk.cian.ru/sale/flat/308455888/;Красногорск;sale;flat;4;14;1;43.7;7600000;;Успенская ;6;Красногорская;
ID 13045501;homeowner;https://krasnogorsk.cian.ru/sale/flat/306280744/;Красногорск;sale;flat;14;17;1;36.9;7600000;; Народного Ополчения;2Бк1;Митино;Брусчатый поселок
ID 47225386;realtor;https://krasnogorsk.cian.ru/sale/flat/308859281/;Красногорск;sale;flat;4;4;2;41.4;7600000;; Кирова;11;Павшино;
ID 91897476;homeowner;https://krasnogorsk.cian.ru/sale/flat/305269959/;Красногорск;sale;flat;4;4;1;30.5;7600000;; Пришвина;9;Опалиха;Опалиха О3
ID 52270447;homeowner;https://krasnogorsk.cian.ru/sale/flat/273966544/;Красногорск;sale;flat;4;5;2;40.0;7600000;;Речная ;19;Павшино;
ID 12924032;realtor;https://krasnogorsk.cian.ru/sale/flat/307090725/;Красногорск;sale;flat;3;25;1;41.9;7600000;;бульвар Космонавтов;4;Опалиха;Изумрудные холмы
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308346738/;Красногорск;sale;flat;10;14;1;36.4;7700000;; Братьев Горожанкиных;23;Опалиха;
Сергей Сергеевич Арзамасцев;realtor;https://krasnogorsk.cian.ru/sale/flat/298310673/;Красногорск;sale;flat;5;5;2;43.7;7700000;;Железнодорожный проезд;9;Павшино;
ID 102299740;realtor;https://krasnogorsk.cian.ru/sale/flat/308618889/;Красногорск;sale;flat;12;23;2;36.94;7659177;;Ильинский тупик;1с12;Красногорская;
ID 120033975;homeowner;https://krasnogorsk.cian.ru/sale/flat/305864856/;Красногорск;sale;flat;2;5;2;40.6;7700000;; Чайковского;8а;Павшино;
ID 483109;realtor;https://krasnogorsk.cian.ru/sale/flat/299026609/;Красногорск;sale;flat;2;8;1;39.3;7700000;; Геологов;4к2;Опалиха;
ID 16623359;unknown;https://krasnogorsk.cian.ru/sale/flat/308789142/;Красногорск;sale;flat;16;17;1;48.0;7700000;;Успенская ;24;Опалиха;
ID 48642381;homeowner;https://krasnogorsk.cian.ru/sale/flat/299887626/;Красногорск;sale;flat;2;8;1;32.3;7700000;; Пришвина;19;Опалиха;Опалиха О3
СТОЛИЦА Департамент недвижимости;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/307539837/;Красногорск;sale;flat;2;4;2;40.1;7750000;;Вокзальная ;5;Павшино;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305276954/;Красногорск;sale;flat;6;9;2;50.1;7750000;; Ленина;45;Красногорская;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306101666/;Красногорск;sale;flat;2;5;2;44.7;7800000;; Георгия Димитрова;1;Красногорская;
Этажи Москва;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308468111/;Красногорск;sale;flat;6;9;2;50.1;7750000;; Ленина;45;Красногорская;
Homeapp;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308708712/;Красногорск;sale;flat;9;17;1;47.9;7790000;;Успенская ;32;Опалиха;
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306949696/;Красногорск;sale;flat;2;5;2;40.6;7800000;; Чайковского;8а;Павшино;
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/305617212/;Красногорск;sale;flat;15;25;1;43.0;7750000;; Игоря Мерлушкина;4;Аникеевка;Изумрудные холмы
Алексей Есин;realtor;https://krasnogorsk.cian.ru/sale/flat/302942750/;Красногорск;sale;flat;1;3;2;49.0;7800000;;Волоколамское шоссе;10;Павшино;
ID 450716;unknown;https://krasnogorsk.cian.ru/sale/flat/308261027/;Красногорск;sale;flat;5;9;2;50.4;7800000;; Карбышева;27;Опалиха;
ID 49745598;unknown;https://krasnogorsk.cian.ru/sale/flat/307761231/;Красногорск;sale;flat;4;5;2;43.1;7800000;; Кирова;4;Павшино;
ID 47920073;homeowner;https://krasnogorsk.cian.ru/sale/flat/299317661/;Красногорск;sale;flat;24;25;1;39.0;7800000;;бульвар Космонавтов;13;Опалиха;Изумрудные холмы
ID 17817225;unknown;https://krasnogorsk.cian.ru/sale/flat/308351552/;Красногорск;sale;flat;3;9;2;64.9;7788000;; Алексеевская;3;Аникеевка;Опалиха Парк
ID 47110037;homeowner;https://krasnogorsk.cian.ru/sale/flat/306811015/;Красногорск;sale;flat;15;24;2;35.5;7800000;;;к1;Павшино;Ильинойс ЖК
ID 15499905;homeowner;https://krasnogorsk.cian.ru/sale/flat/301278376/;Красногорск;sale;flat;1;8;1;35.5;7800000;; Пришвина;5;Опалиха;Опалиха О3
ID 61968052;homeowner;https://krasnogorsk.cian.ru/sale/flat/268693689/;Красногорск;sale;flat;1;10;1;33.4;7750000;; Ленина;34;Красногорская;
ID 512496;homeowner;https://krasnogorsk.cian.ru/sale/flat/305458841/;Красногорск;sale;flat;3;9;1;33.0;7850000;; Комсомольская;33/13;Красногорская;
ID 17817225;unknown;https://krasnogorsk.cian.ru/sale/flat/308354418/;Красногорск;sale;flat;5;9;2;65.7;7884000;; Алексеевская;3;Аникеевка;Опалиха Парк
ID 91190461;homeowner;https://krasnogorsk.cian.ru/sale/flat/306348028/;Красногорск;sale;flat;24;25;1;39.0;7850000;; Игоря Мерлушкина;3;Опалиха;Изумрудные холмы
ИНКОМ-Недвижимость;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/308963925/;Красногорск;sale;flat;3;14;1;42.0;7950000;;Успенская ;6;Красногорская;
Владис;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/306830975/;Красногорск;sale;flat;11;25;1;43.0;7900000;; Игоря Мерлушкина;4;Аникеевка;Изумрудные холмы
ID 268705;realtor;https://krasnogorsk.cian.ru/sale/flat/303449686/;Красногорск;sale;flat;3;21;1;33.0;7950000;;Почтовая ;16;Павшино;Молодежный (Красногорск)
ID 12562634;unknown;https://krasnogorsk.cian.ru/sale/flat/304741366/;Красногорск;sale;flat;7;17;1;46.3;7950000;;Успенская ;28;Опалиха;
ID 44194977;homeowner;https://krasnogorsk.cian.ru/sale/flat/305933717/;Красногорск;sale;flat;3;5;2;41.0;7999000;;Заводская ;2;Павшино;
